hvKW6x--lwdyHCZ8,2008,179.7
hvKW6x--lwdyHCZ8,2009,174.12854414719803
hvKW6x--lwdyHCZ8,2010,183.78161356999323
hvKW6x--lwdyHCZ8,2011,180.80538236177884
hvKW6x--lwdyHCZ8,2012,178.1107887854943
hvKW6x--lwdyHCZ8,2013,176.00129054142877
hvKW6x--lwdyHCZ8,2014,174.18923304631159
hvKW6x--lwdyHCZ8,2015,172.37730466402493
hvKW6x--lwdyHCZ8,2016,171.18990384615384
hvKW6x--lwdyHCZ8,2017,167.41955977219803
6,2008,179.7
6,2009,178.33767817570612
6,2010,177.2620597252479
6,2011,176.47979149451623
6,2012,175.69752326378455
6,2013,174.62190481332632
6,2014,173.83963364821213
6,2015,172.7640151977539
6,2016,171.59061138446515
6,2017,170.4172105055589
1f3FE6AgdVrDsJaE,2008,179.7
1f3FE6AgdVrDsJaE,2009,178.58461526724008
1f3FE6AgdVrDsJaE,2010,178.58461526724008
1f3FE6AgdVrDsJaE,2011,179.07692249004657
1f3FE6AgdVrDsJaE,2012,179.07692249004657
1f3FE6AgdVrDsJaE,2013,179.07692249004657
1f3FE6AgdVrDsJaE,2014,179.1999992957482
1f3FE6AgdVrDsJaE,2015,179.1999992957482
1f3FE6AgdVrDsJaE,2016,179.1999992957482
1f3FE6AgdVrDsJaE,2017,179.32307756864108
-vZG_0FIesaL45Zi,2008,179.7
-vZG_0FIesaL45Zi,2009,179.80443220872147
-vZG_0FIesaL45Zi,2010,179.80443220872147
-vZG_0FIesaL45Zi,2011,179.80443220872147
-vZG_0FIesaL45Zi,2012,180
-vZG_0FIesaL45Zi,2013,180.4889180110051
-vZG_0FIesaL45Zi,2014,181.36897013737604
-vZG_0FIesaL45Zi,2015,182.7379402747521
-vZG_0FIesaL45Zi,2016,184.98696253849909
-vZG_0FIesaL45Zi,2017,186.25814878023587
mWuBvsFjOcvSmPlg,2008,179.7
mWuBvsFjOcvSmPlg,2009,183.52020850548377
mWuBvsFjOcvSmPlg,2010,186.16036488459662
mWuBvsFjOcvSmPlg,2011,188.80052126370944
mWuBvsFjOcvSmPlg,2012,190.6584094120906
mWuBvsFjOcvSmPlg,2013,191.6362454341008
mWuBvsFjOcvSmPlg,2014,192.4185136648325
mWuBvsFjOcvSmPlg,2015,192.71186461815466
mWuBvsFjOcvSmPlg,2016,195.44980415931116
mWuBvsFjOcvSmPlg,2017,195.93872217031625
aC8IfMytvzKasM6g,2008,179.7
aC8IfMytvzKasM6g,2009,181.67224150437576
aC8IfMytvzKasM6g,2010,182.56410305316632
aC8IfMytvzKasM6g,2011,180.33444771399866
aC8IfMytvzKasM6g,2012,179.5540692256047
aC8IfMytvzKasM6g,2013,182.11817227877103
aC8IfMytvzKasM6g,2014,183.45596460195688
aC8IfMytvzKasM6g,2015,184.2363430903508
aC8IfMytvzKasM6g,2016,183.34448154156024
aC8IfMytvzKasM6g,2017,184.12486002995416
XIhxnz0U-9RPNdrM,2008,179.7
XIhxnz0U-9RPNdrM,2009,182.04924803513748
XIhxnz0U-9RPNdrM,2010,184.0229371877817
XIhxnz0U-9RPNdrM,2011,185.62678410456732
XIhxnz0U-9RPNdrM,2012,181.93212215717023
XIhxnz0U-9RPNdrM,2013,175.92776665320764
XIhxnz0U-9RPNdrM,2014,173.82749997652493
XIhxnz0U-9RPNdrM,2015,174.11505185640775
XIhxnz0U-9RPNdrM,2016,175.4996109008789
XIhxnz0U-9RPNdrM,2017,175.76923076923077
M_a_nwS4Eez1da0A,2008,179.7
M_a_nwS4Eez1da0A,2009,180.09778389563928
M_a_nwS4Eez1da0A,2010,181.1734023460975
M_a_nwS4Eez1da0A,2011,181.95567204402045
M_a_nwS4Eez1da0A,2012,183.4224246098445
M_a_nwS4Eez1da0A,2013,184.30247673621545
M_a_nwS4Eez1da0A,2014,185.4758805495042
M_a_nwS4Eez1da0A,2015,186.25814878023587
M_a_nwS4Eez1da0A,2016,186.55149899996243
M_a_nwS4Eez1da0A,2017,186.84485068688025
-5ymhONNt0_19xWU,2008,179.7
-5ymhONNt0_19xWU,2009,180.57692307692307
-5ymhONNt0_19xWU,2010,181.15384615384616
-5ymhONNt0_19xWU,2011,181.44230769230768
-5ymhONNt0_19xWU,2012,182.30769230769232
-5ymhONNt0_19xWU,2013,182.8846153846154
-5ymhONNt0_19xWU,2014,183.31730769230768
-5ymhONNt0_19xWU,2015,183.60576923076923
-5ymhONNt0_19xWU,2016,184.18269230769232
-5ymhONNt0_19xWU,2017,185.33653846153845
273,2008,179.7
273,2009,180.19556779127853
273,2010,181.76010425274188
273,2011,185.6714468735915
273,2012,182.7379402747521
273,2013,183.71577629676233
273,2014,187.33376723069412
273,2015,179.02216397798978
273,2016,177.653195307805
